"B_cell"	"T_cell.CD4"	"T_cell.CD8"	"Neutrophil"	"Macrophage"	"DC"
"TCGA-AO-A12E-01A"	0	0	1.02057981654005	0	0	0
"TCGA-AO-A12F-01A"	0	0	0	0.853192371219682	0	0
"TCGA-AO-A12G-01A"	0	0	0	0	0.760560623887498	0
"TCGA-AO-A12H-01A"	0	0	0	0	0	0.626160412430941
"TCGA-AO-A1KO-01A"	0	0	0	0.999868323501399	0	0
"TCGA-AO-A1KP-01A"	0	0	0	0.452925278345009	0	0
"TCGA-AO-A1KQ-01A"	0	0	0.750165526942847	0	0	0
"TCGA-AO-A1KR-01A"	0	1.02842529804132	0	0	0	0
"TCGA-AO-A1KS-01A"	0	0	0	0.626602975525811	0	0
"TCGA-AO-A1KT-01A"	0	0	0	0	0.762189915550001	0
"TCGA-AQ-A04H-01B"	0	0	0	0	0.64778593719537	0
"TCGA-AQ-A04J-01A"	0	0	0	1.26337516489973	0	0
"TCGA-AQ-A04L-01B"	0	0	0	0	0	1.23244894273347
"TCGA-AQ-A0Y5-01A"	0	0	0	0.906322664789983	0	0
"TCGA-AQ-A1H2-01A"	0.61233422295509	0	0	0	0	0
"TCGA-AQ-A1H3-01A"	0	0.818767598383408	0	0	0	0
"TCGA-AQ-A54N-01A"	0	0	0	0	0	0.752683368383758
"TCGA-AQ-A54O-01A"	0	0	0	0	0	0.63600876475469
"TCGA-AQ-A7U7-01A"	1.67773339156871	0	0	0	0	0
"TCGA-AR-A0TP-01A"	0	0	0	0.797720321896776	0	0
"TCGA-AR-A0TQ-01A"	0	0.878084669197946	0	0	0	0
"TCGA-AR-A0TR-01A"	0	0.464810272435238	0	0	0	0
"TCGA-AR-A0TS-01A"	0	1.33043765699012	0	0	0	0
"TCGA-AR-A0TT-01A"	0	0	0	0	0	1.68289992477646
"TCGA-AR-A0TU-01A"	0	0	0	0.982836459208703	0	0
"TCGA-AR-A0TV-01A"	0	0	0	0	0	0.913984142105304
"TCGA-AR-A0TW-01A"	0	0	0	0	0	0.901128816330464
"TCGA-AR-A0TX-01A"	0	0	0	0	0	1.33907477646495
"TCGA-AR-A0TY-01A"	0	0	0	0	0.606928832629842	0
"TCGA-AR-A0TZ-01A"	0	0	0.626306772108726	0	0	0
"TCGA-AR-A0U0-01A"	0	0	0	1.96735789452938	0	0
"TCGA-AR-A0U2-01A"	0	0	0	0	0.688250786223222	0
"TCGA-AR-A0U3-01A"	0.601852108248629	0	0	0	0	0
"TCGA-AR-A0U4-01A"	0	0	0	2.33639692919199	0	0
"TCGA-AR-A1AH-01A"	0	0	0	0.992373876062301	0	0
"TCGA-AR-A1AI-01A"	0	0	0	1.38169709512016	0	0
"TCGA-AR-A1AJ-01A"	0	0	0	0	0	2.03817023674733
"TCGA-AR-A1AK-01A"	0	0	0	0	0	1.29566486552502
"TCGA-AR-A1AL-01A"	0	0	0.958245847013299	0	0	0
"TCGA-AR-A1AM-01A"	0	0.906290303684367	0	0	0	0
"TCGA-AR-A1AN-01A"	0	0.930603457515665	0	0	0	0
"TCGA-AR-A1AO-01A"	0	0	0	0	2.30402700607988	0
"TCGA-AR-A1AP-01A"	0	0	0	1.17964742189166	0	0
"TCGA-AR-A1AQ-01A"	0	0	0	0	0	1.48805240731321
"TCGA-AR-A1AR-01A"	0	0	0	0	1.6562453517156	0
"TCGA-AR-A1AS-01A"	0	0	0	0	0.660436863438531	0
"TCGA-AR-A1AT-01A"	0	0	0	1.21627433921336	0	0
"TCGA-AR-A1AU-01A"	0	0	0.906194572951874	0	0	0
"TCGA-AR-A1AV-01A"	0	0	0	0	0.720138665512194	0
"TCGA-AR-A1AW-01A"	2.01903370856069	0	0	0	0	0
"TCGA-AR-A1AX-01A"	0	1.28061488471068	0	0	0	0
"TCGA-AR-A1AY-01A"	0	0	0	0.887564678845194	0	0
"TCGA-AR-A24H-01A"	0	0	0	0.658280726982032	0	0
"TCGA-AR-A24K-01A"	0	0.473995947765474	0	0	0	0
"TCGA-AR-A24L-01A"	0	0	0	0	0.738156181228789	0
"TCGA-AR-A24M-01A"	0	0	0	0	0.835305940134769	0
"TCGA-AR-A24N-01A"	0	0.702129836762718	0	0	0	0
"TCGA-AR-A24O-01A"	0	0	1.1710109554755	0	0	0
"TCGA-AR-A24P-01A"	0	0.838121483018468	0	0	0	0
"TCGA-AR-A24Q-01A"	0	0	0	1.10325641437126	0	0
"TCGA-AR-A24R-01A"	0	0	0	0	0	0.683855203452877
"TCGA-AR-A24S-01A"	0	0	0	0	1.35080363642261	0
"TCGA-AR-A24T-01A"	0	0	0	0	1.04753956331158	0
"TCGA-AR-A24U-01A"	0	0	0	1.41722948407771	0	0
"TCGA-AR-A24V-01A"	0	0	0	0	1.07651026813958	0
"TCGA-AR-A24W-01A"	0	0	0.96330757235631	0	0	0
"TCGA-AR-A24X-01A"	0	0.782628129377726	0	0	0	0
"TCGA-AR-A24Z-01A"	0	0	0	0.767185928784567	0	0
"TCGA-AR-A250-01A"	0	0	0	0	0.957577116347746	0
"TCGA-AR-A251-01A"	0	0	0	1.07879268910665	0	0
"TCGA-AR-A252-01A"	0	1.53772888372891	0	0	0	0
"TCGA-AR-A254-01A"	0	0	0	1.39031222973009	0	0
"TCGA-AR-A255-01A"	0	0	0	0	0.954895407834055	0
"TCGA-AR-A256-01A"	0	0	0	1.0255996547287	0	0
"TCGA-AR-A2LE-01A"	0	0	1.04911857954347	0	0	0
"TCGA-AR-A2LH-01A"	0	0	0	1.50243554193227	0	0
"TCGA-AR-A2LJ-01A"	0	0	0	0	1.59308467031941	0
"TCGA-AR-A2LK-01A"	0	0	0	0	0.679267404759517	0
"TCGA-AR-A2LL-01A"	0	0	0	0	0.818244334432749	0
"TCGA-AR-A2LM-01A"	0	0	1.06190687410172	0	0	0
"TCGA-AR-A2LN-01A"	0	0	1.28808668772359	0	0	0
"TCGA-AR-A2LO-01A"	0	0.99694034796304	0	0	0	0
"TCGA-AR-A2LQ-01A"	0	0	0	0	1.29454687176452	0
"TCGA-AR-A2LR-01A"	0	0	0	0	0.811083628817815	0
"TCGA-AR-A5QM-01A"	0	0	0	0	0	1.12307603776126
"TCGA-AR-A5QN-01A"	0	0	0	1.00166310513145	0	0
"TCGA-AR-A5QP-01A"	0	0	0	0	0.887665328535211	0
"TCGA-AR-A5QQ-01A"	0	0	0	1.80402783868778	0	0
"TCGA-B6-A0I1-01A"	0	0.863651071368385	0	0	0	0
"TCGA-B6-A0I2-01A"	0	0	0	0	0	1.54524708309865
"TCGA-B6-A0I5-01A"	0	0	0	0.834887011228781	0	0
"TCGA-B6-A0I6-01A"	0	0	0	0.879415422516344	0	0
"TCGA-B6-A0I8-01A"	0	0	0.555616750818094	0	0	0
"TCGA-B6-A0I9-01A"	0	0	0	0.720933914262233	0	0
"TCGA-B6-A0IA-01A"	0	0.587314449581914	0	0	0	0
"TCGA-B6-A0IB-01A"	0	0	0.554313778386181	0	0	0
"TCGA-B6-A0IC-01A"	0	0.488817124707003	0	0	0	0
"TCGA-B6-A0IE-01A"	0	0	0	0	0.639089872067077	0
"TCGA-B6-A0IG-01A"	0	0.581279156757482	0	0	0	0
"TCGA-B6-A0IH-01A"	0	0	1.0554338688909	0	0	0
"TCGA-B6-A0IJ-01A"	0	0	0	1.79508212960101	0	0
"TCGA-B6-A0IK-01A"	0	0	0	0.739003325558491	0	0
"TCGA-B6-A0IM-01A"	0	0	0	0.655283442629117	0	0
"TCGA-B6-A0IN-01A"	0	0	0	0	1.16697303234081	0
"TCGA-B6-A0IO-01A"	0.707391203654853	0	0	0	0	0
"TCGA-B6-A0IP-01A"	0	0.71838025666352	0	0	0	0
"TCGA-B6-A0IQ-01A"	0	0	0	0	0.929262258500426	0
"TCGA-B6-A0RE-01A"	0	0	0	0.995470981030633	0	0
"TCGA-B6-A0RG-01A"	0	0	0.586930534240702	0	0	0
"TCGA-B6-A0RH-01A"	0	0	0.853640252120085	0	0	0
"TCGA-B6-A0RI-01A"	0	0.845631801046266	0	0	0	0
"TCGA-B6-A0RL-01A"	0.521855664715838	0	0	0	0	0
"TCGA-B6-A0RM-01A"	0	0	0	0	0.492920326779307	0
"TCGA-B6-A0RN-01A"	0.639089504709501	0	0	0	0	0
"TCGA-B6-A0RO-01A"	0.582815316322343	0	0	0	0	0
"TCGA-B6-A0RP-01A"	0	0	0.95668127032787	0	0	0
"TCGA-B6-A0RQ-01A"	0	0	0.818455679048426	0	0	0
"TCGA-B6-A0RS-01A"	0	0	0	0	0	1.20015232710205
"TCGA-B6-A0RT-01A"	0	1.92794134321032	0	0	0	0
"TCGA-B6-A0RU-01A"	0	0	0.793242848494633	0	0	0
"TCGA-B6-A0RV-01A"	0	0.815080368257243	0	0	0	0
"TCGA-B6-A0WS-01A"	0	0.969135659959755	0	0	0	0
"TCGA-B6-A0WT-01A"	0.658329931376596	0	0	0	0	0
"TCGA-B6-A0WV-01A"	0	0	0.443876793726601	0	0	0
"TCGA-B6-A0WW-01A"	0	0	0	0	0.579128551963283	0
"TCGA-B6-A0WX-01A"	0	1.08335532552927	0	0	0	0
"TCGA-B6-A0WY-01A"	0	0	0	0	0.940304122660042	0
"TCGA-B6-A0WZ-01A"	0	0.646182849894314	0	0	0	0
"TCGA-B6-A0X0-01A"	0	0	0.559118333365338	0	0	0
"TCGA-B6-A0X1-01A"	0	0	0	1.43142901218471	0	0
"TCGA-B6-A0X4-01A"	0	0	0.497061490198009	0	0	0
"TCGA-B6-A0X5-01A"	0	0.528992160041226	0	0	0	0
"TCGA-B6-A0X7-01A"	0	0	0.690957922160351	0	0	0
"TCGA-B6-A1KC-01B"	0	0	0	0	0.511325232859248	0
"TCGA-B6-A1KF-01A"	0	0	0	0.762864355363267	0	0
"TCGA-B6-A1KI-01A"	0	0.624917938674321	0	0	0	0
"TCGA-B6-A1KN-01A"	0	0	0	0.649205480907489	0	0
"TCGA-B6-A2IU-01A"	0	0	0.680390519933407	0	0	0
"TCGA-B6-A3ZX-01A"	0	1.42822728902232	0	0	0	0
"TCGA-B6-A400-01A"	0	0	0	0	0	1.11508781102473
"TCGA-B6-A401-01A"	0	0	0	1.13499825154603	0	0
"TCGA-B6-A402-01A"	0	0.649235519077563	0	0	0	0
"TCGA-B6-A408-01A"	0	0.888939885293993	0	0	0	0
"TCGA-B6-A409-01A"	0	0	0	1.07248653487274	0	0
"TCGA-B6-A40B-01A"	0.967279733917744	0	0	0	0	0
"TCGA-B6-A40C-01A"	0	0.720645272304889	0	0	0	0
"TCGA-BH-A0AU-11A"	0	0	0.857292218592992	0	0	0
"TCGA-BH-A0AU-01A"	0	0	0	0	0.756457663185923	0
"TCGA-BH-A0AV-01A"	0	0	0	1.1938909503471	0	0
"TCGA-BH-A0AW-01A"	0	0	0	0	0	1.45992318858383
"TCGA-BH-A0AY-11A"	0	0	1.17284426378107	0	0	0
"TCGA-BH-A0AY-01A"	0	0	0	0	0.975665424324424	0
"TCGA-BH-A0AZ-11A"	0	0	1.15633199846685	0	0	0
"TCGA-BH-A0AZ-01A"	0	0	0	0	1.01331291790882	0
"TCGA-BH-A0B0-01A"	1.19757430786691	0	0	0	0	0
"TCGA-BH-A0B1-01A"	0	0.595113080993459	0.142543595448584	0	0	0
"TCGA-BH-A0B3-11B"	0	0	1.14435579200481	0	0	0
"TCGA-BH-A0B3-01A"	0	0	0	1.39598139261296	0	0
"TCGA-BH-A0B4-01A"	0	0	0	0	0	0.791136988078205
"TCGA-BH-A0B5-11A"	0	1.16570574672074	0	0	0	0
"TCGA-BH-A0B5-01A"	0	0.89895480160476	0	0	0	0
"TCGA-BH-A0B6-01A"	1.76631677648541	0	0	0	0	0
"TCGA-BH-A0B7-11A"	0	0	1.0324045192039	0	0	0
"TCGA-BH-A0B7-01A"	0	0	0	1.53431315389186	0	0
"TCGA-BH-A0B8-11A"	0	0	1.30068395901851	0	0	0
"TCGA-BH-A0B8-01A"	0	0	0	0	0	0.593560895945573
"TCGA-BH-A0B9-01A"	0	0	0	0	0	1.29549086333448
"TCGA-BH-A0BA-11A"	0	1.18842494860983	0	0	0	0
"TCGA-BH-A0BA-01A"	0	0.744216129985068	0	0	0	0
"TCGA-BH-A0BC-11A"	0	0	1.28116248876064	0	0	0
"TCGA-BH-A0BC-01A"	0	0	0	0	1.16972331000697	0
"TCGA-BH-A0BD-01A"	0	1.01430305934664	0	0	0	0
"TCGA-BH-A0BF-01A"	0	0	0	0	1.52175423668327	0
"TCGA-BH-A0BG-01A"	1.6702758669339	0	0	0	0	0
"TCGA-BH-A0BJ-11A"	0	0	1.20698447368778	0	0	0
"TCGA-BH-A0BJ-01A"	0	0	0	0	0.89321974847117	0
"TCGA-BH-A0BL-01A"	0	0	0	0	0	1.57981383643212
"TCGA-BH-A0BM-11A"	0	0	1.05865923468872	0	0	0
"TCGA-BH-A0BM-01A"	0	0	0.878924226075111	0	0	0
"TCGA-BH-A0BO-01A"	0	0	0	1.40087041451159	0	0
"TCGA-BH-A0BP-01A"	0	0	0.882544320912934	0	0	0
"TCGA-BH-A0BQ-11A"	0	0	1.2467384273938	0	0	0
"TCGA-BH-A0BQ-01A"	0	0	1.03623228605652	0	0	0
"TCGA-BH-A0BR-01A"	1.25814770692916	0	0	0	0	0
"TCGA-BH-A0BS-11A"	0	0	1.00946494522297	0	0	0
"TCGA-BH-A0BS-01A"	0	0	0.623337992912601	0	0	0
"TCGA-BH-A0BT-11A"	0	0	0.903904900175348	0	0	0
"TCGA-BH-A0BT-01A"	0	0.816433216633859	0	0	0	0
"TCGA-BH-A0BV-11A"	0	0	1.05281265337098	0	0	0
"TCGA-BH-A0BV-01A"	0	0	0	0	0.882969149420163	0
"TCGA-BH-A0BW-11A"	0	1.99596195871748	0	0	0	0
"TCGA-BH-A0BW-01A"	0	0	0	0	0	1.89323477997675
"TCGA-BH-A0BZ-11A"	0	0	1.23474421063606	0	0	0
"TCGA-BH-A0BZ-01A"	0	0	0	0	0	1.15620483630778
"TCGA-BH-A0C0-11A"	0	0	0.946120199319349	0	0	0
"TCGA-BH-A0C0-01A"	0	0	0	0	0	1.51551540188613
"TCGA-BH-A0C1-01B"	0	0	0.975849992647952	0	0	0
"TCGA-BH-A0C3-11A"	0	0	0.888363265830058	0	0	0
"TCGA-BH-A0C3-01A"	0	1.01152285865667	0	0	0	0
"TCGA-BH-A0C7-01B"	0	0	0	0.808532653775278	0	0
"TCGA-BH-A0DD-11A"	0	0	1.46466653661232	0	0	0
"TCGA-BH-A0DD-01A"	0	0	0.613836621949505	0	0	0
"TCGA-BH-A0DE-01A"	0	0	0	0	1.0306339518933	0
"TCGA-BH-A0DG-11A"	0	0	0.992122713866553	0	0	0
"TCGA-BH-A0DG-01A"	0	0.966159780142295	0	0	0	0
"TCGA-BH-A0DH-11A"	0	0	1.04098056732297	0	0	0
"TCGA-BH-A0DH-01A"	0.744558316376494	0	0	0	0	0
"TCGA-BH-A0DI-01A"	0	0	0	0	1.18885175280522	0
"TCGA-BH-A0DK-11A"	0	0	1.05961309456726	0	0	0
"TCGA-BH-A0DK-01A"	0	1.27894652106357	0	0	0	0
"TCGA-BH-A0DL-11A"	0	0	0	1.29264725427038	0	0
"TCGA-BH-A0DL-01A"	0	0	0	2.75876749715683	0	0
"TCGA-BH-A0DO-11A"	0	0	1.06765462356952	0	0	0
"TCGA-BH-A0DO-01B"	0	0	0.787301723985437	0	0	0
"TCGA-BH-A0DP-11A"	0	0	1.0829940159836	0	0	0
"TCGA-BH-A0DP-01A"	0	0	0	0	1.11475986935261	0
"TCGA-BH-A0DQ-11A"	0	0	0.911254183426754	0	0	0
"TCGA-BH-A0DQ-01A"	0	0	0	0	0.880350708742411	0
"TCGA-BH-A0DS-01A"	0	0	0	0	0.919246439498664	0
"TCGA-BH-A0DT-11A"	0	0	1.047274385916	0	0	0
"TCGA-BH-A0DT-01A"	0	0.91060184303112	0	0	0	0
"TCGA-BH-A0DV-11A"	0	0	1.21634877703351	0	0	0
"TCGA-BH-A0DV-01A"	0	0	1.1867107281222	0	0	0
"TCGA-BH-A0DX-01A"	0	0	0	0	1.3192602314181	0
"TCGA-BH-A0DZ-11A"	0	0	0.975391794943345	0	0	0
"TCGA-BH-A0DZ-01A"	0	0	0	1.04845117494127	0	0
"TCGA-BH-A0E0-11A"	0	0	0.895510253113946	0	0	0
"TCGA-BH-A0E0-01A"	0.908568885081221	0	0	0	0	0
"TCGA-BH-A0E1-11A"	0	0	1.04528189963854	0	0	0
"TCGA-BH-A0E1-01A"	0	0	0	0	0.690443743802481	0
"TCGA-BH-A0E2-01A"	0	0	0	0.759259913894685	0	0
"TCGA-BH-A0E6-01A"	0	0	0	0.998042914447005	0	0
"TCGA-BH-A0E7-01A"	0	0.576737427475104	0	0	0	0
"TCGA-BH-A0E9-01B"	0	0	0.939355722301241	0	0	0
"TCGA-BH-A0EA-01A"	0	0	0.862948287498133	0	0	0
"TCGA-BH-A0EB-01A"	0	0	0	0	0	1.1474140131153
"TCGA-BH-A0EE-01A"	1.04278842512296	0	0	0	0	0
"TCGA-BH-A0EI-01A"	0	0	0	0	0.73956246560783	0
"TCGA-BH-A0GY-01A"	0	0	0	1.00637967453311	0	0
"TCGA-BH-A0GZ-01A"	0	0	0	0	0.668040774231358	0
"TCGA-BH-A0H0-01A"	0	0	0.518531194752089	0	0	0
"TCGA-BH-A0H3-01A"	0	0	0.953451705774058	0	0	0
"TCGA-BH-A0H5-11A"	0	0	1.26692055408866	0	0	0
"TCGA-BH-A0H5-01A"	2.23067374818532	0	0	0	0	0
"TCGA-BH-A0H6-01A"	0	0	0	0	0.718499445237973	0
"TCGA-BH-A0H7-11A"	0	0	0.829566428361614	0	0	0
"TCGA-BH-A0H7-01A"	0	0	0	0	0.710220999277615	0
"TCGA-BH-A0H9-11A"	0	0	1.29873575029403	0	0	0
"TCGA-BH-A0H9-01A"	0	0	0.708452078286299	0	0	0
"TCGA-BH-A0HA-11A"	0	0	1.11424248725475	0	0	0
"TCGA-BH-A0HA-01A"	1.02249758594451	0	0	0	0	0
"TCGA-BH-A0HB-01A"	0	0	0	0	0.779280195897169	0
"TCGA-BH-A0HF-01A"	0	0	0	0	1.02599245128429	0
"TCGA-BH-A0HI-01A"	0	0	0.910812068481944	0	0	0
"TCGA-BH-A0HK-11A"	0	0	0	1.15851387664598	0	0
"TCGA-BH-A0HK-01A"	0	0	0	0.803451455930842	0	0
"TCGA-BH-A0HL-01A"	0	0	0.433433868025063	0	0	0
"TCGA-BH-A0HN-01A"	0.551352159346247	0	0	0	0	0
"TCGA-BH-A0HO-01A"	0	0	0	0	0	0.919977177323855
"TCGA-BH-A0HP-01A"	0	0	0	0	1.00366734738691	0
"TCGA-BH-A0HQ-01A"	0	0	0	0	0.721763151293893	0
"TCGA-BH-A0HU-01A"	0.624330386110885	0	0	0	0	0
"TCGA-BH-A0HW-01A"	0	0	0	0.343778232652074	0	0
"TCGA-BH-A0HX-01A"	0	0	0	0.679694974787424	0	0
"TCGA-BH-A0HY-01A"	0	0.752492367013777	0	0	0	0
"TCGA-BH-A0RX-01A"	0	0	0	1.79310456452332	0	0
"TCGA-BH-A0W3-01A"	0.593022244853891	0	0	0	0	0
"TCGA-BH-A0W4-01A"	0	0	0.835625084199184	0	0	0
"TCGA-BH-A0W5-01A"	0	1.21421246183625	0	0	0	0
"TCGA-BH-A0W7-01A"	1.19998272933955	0	0	0	0	0
"TCGA-BH-A0WA-01A"	0	0	0	0.986819415559216	0	0
"TCGA-BH-A18F-01A"	0	0.923069645628013	0	0	0	0
"TCGA-BH-A18G-01A"	0	0	0	1.6341745085608	0	0
"TCGA-BH-A18H-01A"	1.16576546531646	0	0	0	0	0
"TCGA-BH-A18I-01A"	0	0	0	0	0	1.03427089621404
"TCGA-BH-A18J-11A"	0	0	1.07834109704364	0	0	0
"TCGA-BH-A18J-01A"	0	0	0	0	0.788673740404478	0
"TCGA-BH-A18K-11A"	0	0.892745277624938	0	0	0	0
"TCGA-BH-A18K-01A"	0	0	0	0	0.736599028070091	0
"TCGA-BH-A18L-11A"	0	0	1.20682929126667	0	0	0
"TCGA-BH-A18L-01A"	0	0	0.517878211940419	0	0	0
"TCGA-BH-A18M-11A"	0	0	1.16713985584708	0	0	0
"TCGA-BH-A18M-01A"	0.917695315406815	0	0	0	0	0
"TCGA-BH-A18N-11A"	0	0	1.15104107156377	0	0	0
"TCGA-BH-A18N-01A"	0.527591075945235	0	0	0	0	0
"TCGA-BH-A18P-11A"	0	0	1.09496700345718	0	0	0
"TCGA-BH-A18P-01A"	0.773539932382351	0	0	0	0	0
"TCGA-BH-A18Q-11A"	0	0	1.09711230476667	0	0	0
"TCGA-BH-A18Q-01A"	1.24261627253969	0	0	0	0	0
"TCGA-BH-A18R-11A"	0	0	1.03372215009335	0	0	0
"TCGA-BH-A18R-01A"	0	0	0.64928214316782	0	0	0
"TCGA-BH-A18S-11A"	0	0	0	1.50320581665837	0	0
"TCGA-BH-A18S-01A"	0.618461439968431	0	0	0	0	0
"TCGA-BH-A18T-01A"	0	0	0	0	0	0.945127252918624
"TCGA-BH-A18U-11A"	0	0	0	1.0977321661692	0	0
"TCGA-BH-A18U-01A"	0	0	0	0	0.798735651573145	0
"TCGA-BH-A18V-11A"	0	0	1.03002983775343	0	0	0
"TCGA-BH-A18V-06A"	0	0	0	0	0	2.15276062417464
"TCGA-BH-A18V-01A"	0	0	0	0	0	1.3725486020351
"TCGA-BH-A1EN-11A"	0	1.21203988100078	0	0	0	0
"TCGA-BH-A1EN-01A"	0.616827111274841	0	0	0	0	0
"TCGA-BH-A1EO-11A"	0	0	0	0	1.58805410835755	0
"TCGA-BH-A1EO-01A"	0	0	0	0	1.24313403395788	0
"TCGA-BH-A1ES-06A"	0	0	0	0.755693139353758	0	0
"TCGA-BH-A1ES-01A"	0	0	0.582850985963796	0	0	0
"TCGA-BH-A1ET-11B"	0	0	1.28658960644538	0	0	0
"TCGA-BH-A1ET-01A"	0	0	0	0	0.793135621573022	0
"TCGA-BH-A1EU-11A"	0	0	0	1.08740092255501	0	0
"TCGA-BH-A1EU-01A"	0	0	0	0	1.32830791399766	0
"TCGA-BH-A1EV-11A"	0	0	0	1.31280108452922	0	0
"TCGA-BH-A1EV-01A"	0	0	0.719628723289718	0	0	0
"TCGA-BH-A1EW-11B"	0	0	0.946141020396037	0	0	0
"TCGA-BH-A1EW-01A"	0	0	0	0.914568848834441	0	0
"TCGA-BH-A1EX-01A"	0	0	0	1.03650573978236	0	0
"TCGA-BH-A1EY-01A"	0	0	0	0	1.1567011905764	0
"TCGA-BH-A1F0-11B"	0	0	1.28055192302393	0	0	0
"TCGA-BH-A1F0-01A"	0	0	0	1.85400951114935	0	0
"TCGA-BH-A1F2-11A"	0	0	1.28864884775532	0	0	0
"TCGA-BH-A1F2-01A"	0	0	0	0.952382410212115	0	0
"TCGA-BH-A1F5-01A"	0	0	0	0	0.626810155111093	0
"TCGA-BH-A1F6-11B"	0	0	0	0	1.27144411105021	0
"TCGA-BH-A1F6-01A"	0	0	0	1.34181323063331	0	0
"TCGA-BH-A1F8-11B"	0	0	0.801420513773626	0.353011603688873	0	0
"TCGA-BH-A1F8-01A"	0	0	0	0.731119683192711	0	0
"TCGA-BH-A1FB-11A"	0	0	1.09029288090588	0	0	0
"TCGA-BH-A1FB-01A"	1.37206093652088	0	0	0	0	0
"TCGA-BH-A1FC-11A"	0	0	1.23814513596265	0	0	0
"TCGA-BH-A1FC-01A"	0	1.16486143253164	0	0	0	0
"TCGA-BH-A1FD-11B"	0	0	1.29077836420264	0	0	0
"TCGA-BH-A1FD-01A"	0	0	0	0.795317257917944	0	0
"TCGA-BH-A1FE-11B"	0	0	1.15264298584461	0	0	0
"TCGA-BH-A1FE-06A"	0	0	1.18290247089349	0	0	0
"TCGA-BH-A1FE-01A"	0	1.14068083453145	0	0	0	0
"TCGA-BH-A1FG-11B"	0	0	0	1.37874418661251	0	0
"TCGA-BH-A1FG-01A"	0	0	0	0	0.568862484787506	0
"TCGA-BH-A1FH-11B"	0	0	0	1.31795379276751	0	0
"TCGA-BH-A1FH-01A"	0	0	1.07378223580303	0	0	0
"TCGA-BH-A1FJ-11B"	0	0	0	1.31648819734688	0	0
"TCGA-BH-A1FJ-01A"	0	0	0.607488963832782	0	0	0
"TCGA-BH-A1FL-01A"	0.619697097907417	0	0	0	0	0
"TCGA-BH-A1FM-11B"	0	0	1.05383169058017	0	0	0
"TCGA-BH-A1FM-01A"	0	0	0	0	0.737436949480406	0
"TCGA-BH-A1FN-11A"	0	0	0	0	1.62863106911213	0
"TCGA-BH-A1FN-01A"	0	0	0	0.792433742812873	0	0
"TCGA-BH-A1FR-11B"	0	0	0	0	1.39933694560038	0
"TCGA-BH-A1FR-01A"	0	0	0	0	0.736389384490737	0
"TCGA-BH-A1FU-11A"	0	0	1.04302902295255	0	0	0
"TCGA-BH-A1FU-01A"	0	1.03521939772158	0	0	0	0
"TCGA-BH-A201-01A"	0	0	0	0.967464189964004	0	0
"TCGA-BH-A202-01A"	0	0	0	0	1.12012198702319	0
"TCGA-BH-A203-11A"	0	0	1.12738007596372	0	0	0
"TCGA-BH-A203-01A"	0	0	0	1.04731126637167	0	0
"TCGA-BH-A204-11A"	0	0	1.42158677067223	0	0	0
"TCGA-BH-A204-01A"	0	0	0	0	0.507496537779116	0
"TCGA-BH-A208-11A"	0	0	1.0396204492809	0	0	0
"TCGA-BH-A208-01A"	0	0	0	0	1.27194260015921	0
"TCGA-BH-A209-11A"	0	0	1.37028105424783	0	0	0
"TCGA-BH-A209-01A"	1.38492106905187	0	0	0	0	0
"TCGA-BH-A28O-01A"	0	0	1.13108438616605	0	0	0
"TCGA-BH-A28Q-01A"	0	0	0.759758187711839	0	0	0
"TCGA-BH-A2L8-01A"	1.38213382066258	0	0	0	0	0
"TCGA-BH-A42T-01A"	0	0	0	0	0	0.874661943975139
"TCGA-BH-A42U-01A"	0	1.27847650487864	0	0	0	0
"TCGA-BH-A42V-01A"	0	0.899993401714662	0	0	0	0
"TCGA-BH-A5IZ-01A"	0	0	0	1.02417406874381	0	0
"TCGA-BH-A5J0-01A"	0	0	0	0	0	1.38421512578564
"TCGA-BH-A6R8-01A"	0	0	0	0	0	0.766060024796545
"TCGA-BH-A6R9-01A"	0	0	0	0	1.83380732621491	0
"TCGA-BH-A8FY-01A"	0	0.634405869898084	0	0	0	0
"TCGA-BH-A8FZ-01A"	0	0	0	1.43901321964835	0	0
"TCGA-BH-A8G0-01A"	0	0	0	0	1.42947733584619	0
"TCGA-BH-AB28-01A"	0.841526129321436	0	0	0	0	0
"TCGA-C8-A12K-01A"	0	0	0	2.15240723238541	0	0
"TCGA-C8-A12L-01A"	0	0	0	1.55891781180712	0	0
"TCGA-C8-A12M-01A"	0	0.580333764456865	0	0	0	0
"TCGA-C8-A12N-01A"	0	0	0	0	0	0.905749700002548
"TCGA-C8-A12O-01A"	0	0	0	0	0.972349075232968	0
"TCGA-C8-A12P-01A"	0.929639169409252	0	0	0	0	0
"TCGA-C8-A12Q-01A"	0	0	0	1.24424295448555	0	0
"TCGA-C8-A12T-01A"	0	0.767448725908322	0	0	0	0
"TCGA-C8-A12U-01A"	0	0	0.739559815665028	0	0	0
"TCGA-C8-A12V-01A"	0	0	0	1.90082733375442	0	0
"TCGA-C8-A12W-01A"	0	0	0	0	0.808369517309798	0
"TCGA-C8-A12X-01A"	0	0	0	0	0.654556459448368	0
"TCGA-C8-A12Y-01A"	0	0.745087534340599	0	0	0	0
"TCGA-C8-A12Z-01A"	0	0	0	1.12384231115832	0	0
"TCGA-C8-A130-01A"	0	0.608595478712216	0	0	0	0
"TCGA-C8-A131-01A"	0	0	0	1.39013800272415	0	0
"TCGA-C8-A132-01A"	0	0	1.05722597370985	0	0	0
